Order_ID,Category,Sub_Category
CA-2016-125710,NULL,NULL
CA-2016-125934,NULL,NULL
CA-2016-126137,NULL,NULL
CA-2016-126186,NULL,NULL
CA-2016-126347,NULL,NULL
CA-2016-126445,NULL,NULL
CA-2016-126466,NULL,NULL
CA-2016-126557,NULL,NULL
CA-2016-126669,NULL,NULL
CA-2016-126697,NULL,NULL
CA-2016-126725,NULL,NULL
CA-2016-126739,NULL,NULL
CA-2016-126970,NULL,NULL
CA-2016-127019,NULL,NULL
CA-2016-127173,NULL,NULL
CA-2016-127327,NULL,NULL
CA-2016-127418,NULL,NULL
CA-2016-127453,NULL,NULL
CA-2016-127502,NULL,NULL
CA-2016-127509,NULL,NULL
CA-2016-127593,NULL,NULL
CA-2016-127754,NULL,NULL
CA-2016-127824,NULL,NULL
CA-2016-128027,NULL,NULL
CA-2016-128083,NULL,NULL
CA-2016-128167,NULL,NULL
CA-2016-128356,NULL,NULL
CA-2016-128608,NULL,NULL
CA-2016-128860,NULL,NULL
CA-2016-128958,NULL,NULL
CA-2016-128993,NULL,NULL
CA-2016-129042,NULL,NULL
CA-2016-129098,NULL,NULL
CA-2016-129322,NULL,NULL
CA-2016-129392,NULL,NULL
CA-2016-129476,NULL,NULL
CA-2016-129525,NULL,NULL
CA-2016-129546,NULL,NULL
CA-2016-129700,NULL,NULL
CA-2016-129770,NULL,NULL
CA-2016-129854,NULL,NULL
CA-2016-129896,NULL,NULL
CA-2016-129917,NULL,NULL
CA-2016-130022,NULL,NULL
CA-2016-130183,NULL,NULL
CA-2016-130204,NULL,NULL
CA-2016-130253,NULL,NULL
CA-2016-130554,NULL,NULL
CA-2016-130610,NULL,NULL
CA-2016-130659,NULL,NULL
CA-2016-130785,NULL,NULL
CA-2016-130792,NULL,NULL
CA-2016-130848,NULL,NULL
CA-2016-130876,NULL,NULL
CA-2016-130883,NULL,NULL
CA-2016-130890,NULL,NULL
CA-2016-130974,NULL,NULL
CA-2016-130995,NULL,NULL
CA-2016-131072,NULL,NULL
CA-2016-131128,NULL,NULL
CA-2016-131338,NULL,NULL
CA-2016-131352,NULL,NULL
CA-2016-131422,NULL,NULL
CA-2016-131457,NULL,NULL
CA-2016-131597,NULL,NULL
CA-2016-131779,NULL,NULL
CA-2016-131856,NULL,NULL
CA-2016-131884,NULL,NULL
CA-2016-132080,NULL,NULL
CA-2016-132101,NULL,NULL
CA-2016-132136,NULL,NULL
CA-2016-132318,NULL,NULL
CA-2016-132374,NULL,NULL
CA-2016-132465,NULL,NULL
CA-2016-132486,NULL,NULL
CA-2016-132507,NULL,NULL
CA-2016-132626,NULL,NULL
CA-2016-132633,NULL,NULL
CA-2016-132815,NULL,NULL
CA-2016-132906,NULL,NULL
CA-2016-132941,NULL,NULL
CA-2016-132948,NULL,NULL
CA-2016-133025,NULL,NULL
CA-2016-133242,NULL,NULL
CA-2016-133396,NULL,NULL
CA-2016-133494,NULL,NULL
CA-2016-133536,NULL,NULL
CA-2016-133627,NULL,NULL
CA-2016-133837,NULL,NULL
CA-2016-133977,NULL,NULL
CA-2016-134082,NULL,NULL
CA-2016-134117,NULL,NULL
CA-2016-134719,NULL,NULL
CA-2016-134747,NULL,NULL
CA-2016-134782,NULL,NULL
CA-2016-134922,NULL,NULL
CA-2016-134943,NULL,NULL
CA-2016-135020,NULL,NULL
CA-2016-135174,NULL,NULL
CA-2016-135251,NULL,NULL
CA-2016-135272,NULL,NULL
CA-2016-135314,NULL,NULL
CA-2016-135489,NULL,NULL
CA-2016-135510,NULL,NULL
CA-2016-135538,NULL,NULL
CA-2016-135545,NULL,NULL
CA-2016-135580,NULL,NULL
CA-2016-135685,NULL,NULL
CA-2016-135727,NULL,NULL
CA-2016-135853,NULL,NULL
CA-2016-136105,NULL,NULL
CA-2016-136196,NULL,NULL
CA-2016-136224,NULL,NULL
CA-2016-136378,NULL,NULL
CA-2016-136469,NULL,NULL
CA-2016-136658,NULL,NULL
CA-2016-136700,NULL,NULL
CA-2016-136735,NULL,NULL
CA-2016-136798,NULL,NULL
CA-2016-137064,NULL,NULL
CA-2016-137071,NULL,NULL
CA-2016-137106,NULL,NULL
CA-2016-137113,NULL,NULL
CA-2016-137225,NULL,NULL
CA-2016-137281,NULL,NULL
CA-2016-137302,NULL,NULL
CA-2016-137526,NULL,NULL
CA-2016-137603,NULL,NULL
CA-2016-137708,NULL,NULL
CA-2016-137750,NULL,NULL
CA-2016-137897,NULL,NULL
CA-2016-137946,NULL,NULL
CA-2016-137974,NULL,NULL
CA-2016-138009,NULL,NULL
CA-2016-138219,NULL,NULL
CA-2016-138331,NULL,NULL
CA-2016-138457,NULL,NULL
CA-2016-138485,NULL,NULL
CA-2016-138492,NULL,NULL
CA-2016-138534,NULL,NULL
CA-2016-138625,NULL,NULL
CA-2016-138674,NULL,NULL
CA-2016-138898,NULL,NULL
CA-2016-138954,NULL,NULL
CA-2016-139094,NULL,NULL
CA-2016-139164,NULL,NULL
CA-2016-139248,NULL,NULL
CA-2016-139290,NULL,NULL
CA-2016-139374,NULL,NULL
CA-2016-139738,NULL,NULL
CA-2016-139780,NULL,NULL
CA-2016-140221,NULL,NULL
CA-2016-140410,NULL,NULL
CA-2016-140557,NULL,NULL
CA-2016-140718,NULL,NULL
CA-2016-140984,NULL,NULL
CA-2016-141145,NULL,NULL
CA-2016-141243,NULL,NULL
CA-2016-141327,NULL,NULL
CA-2016-141740,NULL,NULL
CA-2016-141754,NULL,NULL
CA-2016-141768,NULL,NULL
CA-2016-141936,NULL,NULL
CA-2016-142027,NULL,NULL
CA-2016-142041,NULL,NULL
CA-2016-142055,NULL,NULL
CA-2016-142139,NULL,NULL
CA-2016-142202,NULL,NULL
CA-2016-142237,NULL,NULL
CA-2016-142377,NULL,NULL
CA-2016-142433,NULL,NULL
CA-2016-142475,NULL,NULL
CA-2016-142692,NULL,NULL
CA-2016-142734,NULL,NULL
CA-2016-142755,NULL,NULL
CA-2016-142930,NULL,NULL
CA-2016-142937,NULL,NULL
CA-2016-143105,NULL,NULL
CA-2016-143119,NULL,NULL
CA-2016-143147,NULL,NULL
CA-2016-143238,NULL,NULL
CA-2016-143364,NULL,NULL
CA-2016-143532,NULL,NULL
CA-2016-143602,NULL,NULL
CA-2016-143616,NULL,NULL
CA-2016-143882,NULL,NULL
CA-2016-143980,NULL,NULL
CA-2016-144043,NULL,NULL
CA-2016-144099,NULL,NULL
CA-2016-144190,NULL,NULL
CA-2016-144253,NULL,NULL
CA-2016-144267,NULL,NULL
CA-2016-144274,NULL,NULL
CA-2016-144302,NULL,NULL
CA-2016-144386,NULL,NULL
CA-2016-144652,NULL,NULL
CA-2016-144722,NULL,NULL
CA-2016-144806,NULL,NULL
CA-2016-144890,NULL,NULL
CA-2016-145324,NULL,NULL
CA-2016-145352,NULL,NULL
CA-2016-145394,NULL,NULL
CA-2016-145401,NULL,NULL
CA-2016-145457,NULL,NULL
CA-2016-145485,NULL,NULL
CA-2016-145758,NULL,NULL
CA-2016-145821,NULL,NULL
CA-2016-145828,NULL,NULL
CA-2016-146038,NULL,NULL
CA-2016-146087,NULL,NULL
CA-2016-146255,NULL,NULL
CA-2016-146262,NULL,NULL
CA-2016-146290,NULL,NULL
CA-2016-146465,NULL,NULL
CA-2016-146486,NULL,NULL
CA-2016-146563,NULL,NULL
CA-2016-146696,NULL,NULL
CA-2016-146829,NULL,NULL
CA-2016-146948,NULL,NULL
CA-2016-147011,NULL,NULL
CA-2016-147102,NULL,NULL
CA-2016-147690,NULL,NULL
CA-2016-147788,NULL,NULL
CA-2016-147816,NULL,NULL
CA-2016-147830,NULL,NULL
CA-2016-147851,NULL,NULL
CA-2016-147879,NULL,NULL
CA-2016-148180,NULL,NULL
CA-2016-148495,NULL,NULL
CA-2016-148628,NULL,NULL
CA-2016-148635,NULL,NULL
CA-2016-148705,NULL,NULL
CA-2016-148712,NULL,NULL
CA-2016-148859,NULL,NULL
CA-2016-148964,NULL,NULL
CA-2016-149083,NULL,NULL
CA-2016-149300,NULL,NULL
CA-2016-149342,NULL,NULL
CA-2016-149384,NULL,NULL
CA-2016-149517,NULL,NULL
CA-2016-149587,NULL,NULL
CA-2016-149650,NULL,NULL
CA-2016-149678,NULL,NULL
CA-2016-149713,NULL,NULL
CA-2016-149734,NULL,NULL
CA-2016-149748,NULL,NULL
CA-2016-149846,NULL,NULL
CA-2016-149909,NULL,NULL
CA-2016-149993,NULL,NULL
CA-2016-150196,NULL,NULL
CA-2016-150308,NULL,NULL
CA-2016-150413,NULL,NULL
CA-2016-150441,NULL,NULL
CA-2016-150511,NULL,NULL
CA-2016-150560,NULL,NULL
CA-2016-150714,NULL,NULL
CA-2016-150749,NULL,NULL
CA-2016-150770,NULL,NULL
CA-2016-150791,NULL,NULL
CA-2016-151043,NULL,NULL
CA-2016-151470,NULL,NULL
CA-2016-151547,NULL,NULL
CA-2016-151624,NULL,NULL
CA-2016-151680,NULL,NULL
CA-2016-151722,NULL,NULL
CA-2016-151785,NULL,NULL
CA-2016-152513,NULL,NULL
CA-2016-152527,NULL,NULL
CA-2016-152611,NULL,NULL
CA-2016-152681,NULL,NULL
CA-2016-153038,NULL,NULL
CA-2016-153073,NULL,NULL
CA-2016-153220,NULL,NULL
CA-2016-153325,NULL,NULL
CA-2016-153416,NULL,NULL
CA-2016-153423,NULL,NULL
CA-2016-153549,NULL,NULL
CA-2016-153612,NULL,NULL
CA-2016-153626,NULL,NULL
CA-2016-153717,NULL,NULL
CA-2016-153738,NULL,NULL
CA-2016-153752,NULL,NULL
CA-2016-153794,NULL,NULL
CA-2016-153906,NULL,NULL
CA-2016-154144,NULL,NULL
CA-2016-154200,NULL,NULL
CA-2016-154284,NULL,NULL
CA-2016-154326,NULL,NULL
CA-2016-154340,NULL,NULL
CA-2016-154620,NULL,NULL
CA-2016-154823,NULL,NULL
CA-2016-154886,NULL,NULL
CA-2016-154921,NULL,NULL
CA-2016-154956,NULL,NULL
CA-2016-154970,NULL,NULL
CA-2016-155040,NULL,NULL
CA-2016-155054,NULL,NULL
CA-2016-155068,NULL,NULL
CA-2016-155124,NULL,NULL
CA-2016-155145,NULL,NULL
CA-2016-155306,NULL,NULL
CA-2016-155334,NULL,NULL
CA-2016-155453,NULL,NULL
CA-2016-155586,NULL,NULL
CA-2016-155635,NULL,NULL
CA-2016-156104,NULL,NULL
CA-2016-156118,NULL,NULL
CA-2016-156153,NULL,NULL
CA-2016-156328,NULL,NULL
CA-2016-156335,NULL,NULL
CA-2016-156440,NULL,NULL
CA-2016-156482,NULL,NULL
CA-2016-156510,NULL,NULL
CA-2016-156524,NULL,NULL
CA-2016-156566,NULL,NULL
CA-2016-156608,NULL,NULL
CA-2016-156734,NULL,NULL
CA-2016-156755,NULL,NULL
CA-2016-156853,NULL,NULL
CA-2016-156923,NULL,NULL
CA-2016-157028,NULL,NULL
CA-2016-157035,NULL,NULL
CA-2016-157133,NULL,NULL
CA-2016-157322,NULL,NULL
CA-2016-157343,NULL,NULL
CA-2016-157434,NULL,NULL
CA-2016-157770,NULL,NULL
CA-2016-157805,NULL,NULL
CA-2016-157812,NULL,NULL
CA-2016-157959,NULL,NULL
CA-2016-158148,NULL,NULL
CA-2016-158323,NULL,NULL
CA-2016-158351,NULL,NULL
CA-2016-158421,NULL,NULL
CA-2016-158554,NULL,NULL
CA-2016-158659,NULL,NULL
CA-2016-158792,NULL,NULL
CA-2016-158918,NULL,NULL
CA-2016-158939,NULL,NULL
CA-2016-159590,NULL,NULL
CA-2016-159779,NULL,NULL
CA-2016-159786,NULL,NULL
CA-2016-159863,NULL,NULL
CA-2016-160059,NULL,NULL
CA-2016-160213,NULL,NULL
CA-2016-160227,NULL,NULL
CA-2016-160472,NULL,NULL
CA-2016-160696,NULL,NULL
CA-2016-160787,NULL,NULL
CA-2016-160794,NULL,NULL
CA-2016-160864,NULL,NULL
CA-2016-161214,NULL,NULL
CA-2016-161242,NULL,NULL
CA-2016-161263,NULL,NULL
CA-2016-161445,NULL,NULL
CA-2016-161452,NULL,NULL
CA-2016-161627,NULL,NULL
CA-2016-161718,NULL,NULL
CA-2016-161767,NULL,NULL
CA-2016-161795,NULL,NULL
CA-2016-161998,NULL,NULL
CA-2016-162047,NULL,NULL
CA-2016-162369,NULL,NULL
CA-2016-162537,NULL,NULL
CA-2016-162544,NULL,NULL
CA-2016-162607,NULL,NULL
CA-2016-162621,NULL,NULL
CA-2016-162761,NULL,NULL
CA-2016-162782,NULL,NULL
CA-2016-162887,NULL,NULL
CA-2016-162964,NULL,NULL
CA-2016-163055,NULL,NULL
CA-2016-163090,NULL,NULL
CA-2016-163104,NULL,NULL
CA-2016-163181,NULL,NULL
CA-2016-163440,NULL,NULL
CA-2016-163734,NULL,NULL
CA-2016-163762,NULL,NULL
CA-2016-163895,NULL,NULL
CA-2016-163923,NULL,NULL
CA-2016-163965,NULL,NULL
CA-2016-164084,NULL,NULL
CA-2016-164427,NULL,NULL
CA-2016-164497,NULL,NULL
CA-2016-164539,NULL,NULL
CA-2016-164567,NULL,NULL
CA-2016-164623,NULL,NULL
CA-2016-164777,NULL,NULL
CA-2016-164882,NULL,NULL
CA-2016-165050,NULL,NULL
CA-2016-165162,NULL,NULL
CA-2016-165414,NULL,NULL
CA-2016-165554,NULL,NULL
CA-2016-165624,NULL,NULL
CA-2016-165799,NULL,NULL
CA-2016-165813,NULL,NULL
CA-2016-166135,NULL,NULL
CA-2016-166338,NULL,NULL
CA-2016-166583,NULL,NULL
CA-2016-166604,NULL,NULL
CA-2016-166800,NULL,NULL
CA-2016-166947,NULL,NULL
CA-2016-166975,NULL,NULL
CA-2016-167010,NULL,NULL
CA-2016-167255,NULL,NULL
CA-2016-167269,NULL,NULL
CA-2016-167479,NULL,NULL
CA-2016-167696,NULL,NULL
CA-2016-167745,NULL,NULL
CA-2016-168004,NULL,NULL
CA-2016-168186,NULL,NULL
CA-2016-168207,NULL,NULL
CA-2016-168277,NULL,NULL
CA-2016-168529,NULL,NULL
CA-2016-168564,NULL,NULL
CA-2016-168634,NULL,NULL
CA-2016-168746,NULL,NULL
CA-2016-168760,NULL,NULL
CA-2016-168767,NULL,NULL
CA-2016-168809,NULL,NULL
CA-2016-169278,NULL,NULL
CA-2016-169299,NULL,NULL
CA-2016-169397,NULL,NULL
CA-2016-169537,NULL,NULL
CA-2016-169572,NULL,NULL
CA-2016-169656,NULL,NULL
CA-2016-169677,NULL,NULL
CA-2016-169733,NULL,NULL
CA-2016-169740,NULL,NULL
CA-2017-100041,NULL,NULL
CA-2017-100083,NULL,NULL
CA-2017-100153,NULL,NULL
CA-2017-100202,NULL,NULL
CA-2017-100244,NULL,NULL
CA-2017-100300,NULL,NULL
CA-2017-100307,NULL,NULL
CA-2017-100671,NULL,NULL
CA-2017-100965,NULL,NULL
CA-2017-100993,NULL,NULL
CA-2017-101161,NULL,NULL
CA-2017-101168,NULL,NULL
CA-2017-101189,NULL,NULL
CA-2017-101336,NULL,NULL
CA-2017-101343,NULL,NULL
CA-2017-101378,NULL,NULL
CA-2017-101385,NULL,NULL
CA-2017-101448,NULL,NULL
CA-2017-101469,NULL,NULL
CA-2017-101525,NULL,NULL
CA-2017-101546,NULL,NULL
CA-2017-101623,NULL,NULL
CA-2017-101672,NULL,NULL
CA-2017-101742,NULL,NULL
CA-2017-101791,NULL,NULL
CA-2017-101938,NULL,NULL
CA-2017-101966,NULL,NULL
CA-2017-101980,NULL,NULL
CA-2017-101987,NULL,NULL
CA-2017-102092,NULL,NULL
CA-2017-102127,NULL,NULL
CA-2017-102134,NULL,NULL
CA-2017-102456,NULL,NULL
CA-2017-102498,NULL,NULL
CA-2017-102561,NULL,NULL
CA-2017-102596,NULL,NULL
CA-2017-102792,NULL,NULL
CA-2017-103037,NULL,NULL
CA-2017-103107,NULL,NULL
CA-2017-103128,NULL,NULL
CA-2017-103359,NULL,NULL
CA-2017-103464,NULL,NULL
CA-2017-103709,NULL,NULL
CA-2017-103730,NULL,NULL
CA-2017-103891,NULL,NULL
CA-2017-103919,NULL,NULL
CA-2017-103982,NULL,NULL
CA-2017-104157,NULL,NULL
CA-2017-104311,NULL,NULL
CA-2017-104689,NULL,NULL
CA-2017-104983,NULL,NULL
CA-2017-105018,NULL,NULL
CA-2017-105256,NULL,NULL
CA-2017-105263,NULL,NULL
CA-2017-105277,NULL,NULL
CA-2017-105284,NULL,NULL
CA-2017-105291,NULL,NULL
CA-2017-105354,NULL,NULL
CA-2017-105473,NULL,NULL
CA-2017-105732,NULL,NULL
CA-2017-105746,NULL,NULL
CA-2017-105753,NULL,NULL
CA-2017-105760,NULL,NULL
CA-2017-105900,NULL,NULL
CA-2017-105963,NULL,NULL
CA-2017-106075,NULL,NULL
CA-2017-106243,NULL,NULL
CA-2017-106306,NULL,NULL
CA-2017-106341,NULL,NULL
CA-2017-106383,NULL,NULL
CA-2017-106460,NULL,NULL
CA-2017-106530,NULL,NULL
CA-2017-106558,NULL,NULL
CA-2017-106621,NULL,NULL
CA-2017-106915,NULL,NULL
CA-2017-106950,NULL,NULL
CA-2017-107104,NULL,NULL
CA-2017-107202,NULL,NULL
CA-2017-107216,NULL,NULL
CA-2017-107328,NULL,NULL
CA-2017-107475,NULL,NULL
CA-2017-107615,NULL,NULL
CA-2017-107783,NULL,NULL
CA-2017-107790,NULL,NULL
CA-2017-108056,NULL,NULL
CA-2017-108196,NULL,NULL
CA-2017-108224,NULL,NULL
CA-2017-108350,NULL,NULL
CA-2017-108364,NULL,NULL
CA-2017-108434,NULL,NULL
CA-2017-108567,NULL,NULL
CA-2017-108616,NULL,NULL
CA-2017-108630,NULL,NULL
CA-2017-108644,NULL,NULL
CA-2017-108735,NULL,NULL
CA-2017-108959,NULL,NULL
CA-2017-108987,NULL,NULL
CA-2017-109057,NULL,NULL
CA-2017-109344,NULL,NULL
CA-2017-109365,NULL,NULL
CA-2017-109400,NULL,NULL
CA-2017-109407,NULL,NULL
CA-2017-109652,NULL,NULL
CA-2017-109666,NULL,NULL
CA-2017-109806,NULL,NULL
CA-2017-109820,NULL,NULL
CA-2017-109827,NULL,NULL
CA-2017-109869,NULL,NULL
CA-2017-109911,NULL,NULL
CA-2017-109925,NULL,NULL
CA-2017-109953,NULL,NULL
CA-2017-110023,NULL,NULL
CA-2017-110044,NULL,NULL
CA-2017-110086,NULL,NULL
CA-2017-110254,NULL,NULL
CA-2017-110366,NULL,NULL
CA-2017-110499,NULL,NULL
CA-2017-110730,NULL,NULL
CA-2017-110772,NULL,NULL
CA-2017-110898,NULL,NULL
CA-2017-111010,NULL,NULL
CA-2017-111115,NULL,NULL
CA-2017-111143,NULL,NULL
CA-2017-111213,NULL,NULL
CA-2017-111283,NULL,NULL
CA-2017-111318,NULL,NULL
CA-2017-111409,NULL,NULL
CA-2017-111416,NULL,NULL
CA-2017-111493,NULL,NULL
CA-2017-111605,NULL,NULL
CA-2017-111682,NULL,NULL
CA-2017-111696,NULL,NULL
CA-2017-111913,NULL,NULL
CA-2017-111941,NULL,NULL
CA-2017-112025,NULL,NULL
CA-2017-112060,NULL,NULL
CA-2017-112102,NULL,NULL
CA-2017-112109,NULL,NULL
CA-2017-112123,NULL,NULL
CA-2017-112256,NULL,NULL
CA-2017-112277,NULL,NULL
CA-2017-112340,NULL,NULL
CA-2017-112382,NULL,NULL
CA-2017-112585,NULL,NULL
CA-2017-112676,NULL,NULL
CA-2017-112697,NULL,NULL
CA-2017-112893,NULL,NULL
CA-2017-112942,NULL,NULL
CA-2017-113061,NULL,NULL
CA-2017-113082,NULL,NULL
CA-2017-113096,NULL,NULL
CA-2017-113117,NULL,NULL
CA-2017-113243,NULL,NULL
CA-2017-113292,NULL,NULL
CA-2017-113341,NULL,NULL
CA-2017-113425,NULL,NULL
CA-2017-113600,NULL,NULL
CA-2017-113656,NULL,NULL
CA-2017-113726,NULL,NULL
CA-2017-113733,NULL,NULL
CA-2017-113747,NULL,NULL
CA-2017-113803,NULL,NULL
CA-2017-113817,NULL,NULL
CA-2017-113831,NULL,NULL
CA-2017-113845,NULL,NULL
CA-2017-113978,NULL,NULL
CA-2017-114307,NULL,NULL
CA-2017-114489,NULL,NULL
CA-2017-114538,NULL,NULL
CA-2017-114601,NULL,NULL
CA-2017-114713,NULL,NULL
CA-2017-114727,NULL,NULL
CA-2017-114895,NULL,NULL
CA-2017-114944,NULL,NULL
CA-2017-114951,NULL,NULL
CA-2017-114972,NULL,NULL
CA-2017-115378,NULL,NULL
CA-2017-115483,NULL,NULL
CA-2017-115504,NULL,NULL
CA-2017-115525,NULL,NULL
CA-2017-115574,NULL,NULL
CA-2017-115756,NULL,NULL
CA-2017-116344,NULL,NULL
CA-2017-116379,NULL,NULL
CA-2017-116526,NULL,NULL
CA-2017-116596,NULL,NULL
CA-2017-116603,NULL,NULL
CA-2017-116722,NULL,NULL
CA-2017-116736,NULL,NULL
CA-2017-116764,NULL,NULL
CA-2017-116974,NULL,NULL
CA-2017-117121,NULL,NULL
CA-2017-117226,NULL,NULL
CA-2017-117282,NULL,NULL
CA-2017-117408,NULL,NULL
CA-2017-117604,NULL,NULL
CA-2017-117625,NULL,NULL
CA-2017-117681,NULL,NULL
CA-2017-117849,NULL,NULL
CA-2017-117912,NULL,NULL
CA-2017-118052,NULL,NULL
CA-2017-118073,NULL,NULL
CA-2017-118101,NULL,NULL
CA-2017-118129,NULL,NULL
CA-2017-118178,NULL,NULL
CA-2017-118311,NULL,NULL
CA-2017-118332,NULL,NULL
CA-2017-118500,NULL,NULL
CA-2017-118514,NULL,NULL
CA-2017-118570,NULL,NULL
CA-2017-118626,NULL,NULL
CA-2017-118689,NULL,NULL
CA-2017-118745,NULL,NULL
CA-2017-118899,NULL,NULL
CA-2017-118913,NULL,NULL
CA-2017-118969,NULL,NULL
CA-2017-119018,NULL,NULL
CA-2017-119025,NULL,NULL
CA-2017-119074,NULL,NULL
CA-2017-119123,NULL,NULL
CA-2017-119165,NULL,NULL
CA-2017-119186,NULL,NULL
CA-2017-119445,NULL,NULL
CA-2017-119515,NULL,NULL
CA-2017-119641,NULL,NULL
CA-2017-119683,NULL,NULL
CA-2017-119823,NULL,NULL
CA-2017-119865,NULL,NULL
CA-2017-119963,NULL,NULL
CA-2017-120082,NULL,NULL
CA-2017-120180,NULL,NULL
CA-2017-120250,NULL,NULL
CA-2017-120257,NULL,NULL
CA-2017-120369,NULL,NULL
CA-2017-120530,NULL,NULL
CA-2017-120558,NULL,NULL
CA-2017-120796,NULL,NULL
CA-2017-120803,NULL,NULL
CA-2017-120824,NULL,NULL
CA-2017-120859,NULL,NULL
CA-2017-120873,NULL,NULL
CA-2017-121020,NULL,NULL
CA-2017-121356,NULL,NULL
CA-2017-121370,NULL,NULL
CA-2017-121377,NULL,NULL
CA-2017-121447,NULL,NULL
CA-2017-121601,NULL,NULL
CA-2017-121671,NULL,NULL
CA-2017-121958,NULL,NULL
CA-2017-121993,NULL,NULL
CA-2017-122133,NULL,NULL
CA-2017-122322,NULL,NULL
CA-2017-122448,NULL,NULL
CA-2017-122511,NULL,NULL
CA-2017-122518,NULL,NULL
CA-2017-122903,NULL,NULL
CA-2017-123015,NULL,NULL
CA-2017-123050,NULL,NULL
CA-2017-123120,NULL,NULL
CA-2017-123358,NULL,NULL
CA-2017-123512,NULL,NULL
CA-2017-123526,NULL,NULL
CA-2017-123533,NULL,NULL
CA-2017-123540,NULL,NULL
CA-2017-123617,NULL,NULL
CA-2017-123666,NULL,NULL
CA-2017-123722,NULL,NULL
CA-2017-123806,NULL,NULL
CA-2017-123946,NULL,NULL
CA-2017-124016,NULL,NULL
CA-2017-124051,NULL,NULL
CA-2017-124100,NULL,NULL
CA-2017-124149,NULL,NULL
CA-2017-124233,NULL,NULL
CA-2017-124254,NULL,NULL
CA-2017-124352,NULL,NULL
CA-2017-124485,NULL,NULL
CA-2017-124527,NULL,NULL
CA-2017-124562,NULL,NULL
CA-2017-124583,NULL,NULL
CA-2017-124590,NULL,NULL
CA-2017-124681,NULL,NULL
CA-2017-124772,NULL,NULL
CA-2017-124793,NULL,NULL
CA-2017-125017,NULL,NULL
CA-2017-125080,NULL,NULL
CA-2017-125087,NULL,NULL
CA-2017-125094,NULL,NULL
CA-2017-125206,NULL,NULL
CA-2017-125220,NULL,NULL
CA-2017-125318,NULL,NULL
CA-2017-125724,NULL,NULL
CA-2017-125738,NULL,NULL
CA-2017-125815,NULL,NULL
CA-2017-125920,NULL,NULL
CA-2017-126004,NULL,NULL
CA-2017-126102,NULL,NULL
CA-2017-126158,NULL,NULL
CA-2017-126165,NULL,NULL
CA-2017-126284,NULL,NULL
CA-2017-126529,NULL,NULL
CA-2017-126543,NULL,NULL
CA-2017-126613,NULL,NULL
CA-2017-126732,NULL,NULL
CA-2017-126795,NULL,NULL
CA-2017-126809,NULL,NULL
CA-2017-126858,NULL,NULL
CA-2017-126935,NULL,NULL
CA-2017-127138,NULL,NULL
CA-2017-127194,NULL,NULL
CA-2017-127243,NULL,NULL
CA-2017-127250,NULL,NULL
CA-2017-127369,NULL,NULL
CA-2017-127642,NULL,NULL
CA-2017-127649,NULL,NULL
CA-2017-127670,NULL,NULL
CA-2017-127698,NULL,NULL
CA-2017-127775,NULL,NULL
CA-2017-127985,NULL,NULL
CA-2017-128111,NULL,NULL
CA-2017-128223,NULL,NULL
CA-2017-128258,NULL,NULL
CA-2017-128307,NULL,NULL
CA-2017-128412,NULL,NULL
CA-2017-128531,NULL,NULL
CA-2017-128594,NULL,NULL
CA-2017-128671,NULL,NULL
CA-2017-128706,NULL,NULL
CA-2017-128727,NULL,NULL
CA-2017-128811,NULL,NULL
CA-2017-128818,NULL,NULL
CA-2017-128972,NULL,NULL
CA-2017-129126,NULL,NULL
CA-2017-129196,NULL,NULL
CA-2017-129280,NULL,NULL
CA-2017-129308,NULL,NULL
CA-2017-129693,NULL,NULL
CA-2017-129714,NULL,NULL
CA-2017-129728,NULL,NULL
CA-2017-129847,NULL,NULL
CA-2017-129861,NULL,NULL
CA-2017-129868,NULL,NULL
CA-2017-129903,NULL,NULL
CA-2017-130001,NULL,NULL
CA-2017-130050,NULL,NULL
CA-2017-130078,NULL,NULL
CA-2017-130267,NULL,NULL
CA-2017-130288,NULL,NULL
CA-2017-130393,NULL,NULL
CA-2017-130400,NULL,NULL
CA-2017-130442,NULL,NULL
CA-2017-130477,NULL,NULL
CA-2017-130484,NULL,NULL
CA-2017-130680,NULL,NULL
CA-2017-130799,NULL,NULL
CA-2017-130820,NULL,NULL
CA-2017-130946,NULL,NULL
CA-2017-131065,NULL,NULL
CA-2017-131093,NULL,NULL
CA-2017-131205,NULL,NULL
CA-2017-131289,NULL,NULL
CA-2017-131296,NULL,NULL
CA-2017-131499,NULL,NULL
CA-2017-131576,NULL,NULL
CA-2017-131737,NULL,NULL
CA-2017-131744,NULL,NULL
CA-2017-131835,NULL,NULL
CA-2017-132017,NULL,NULL
CA-2017-132066,NULL,NULL
CA-2017-132143,NULL,NULL
CA-2017-132304,NULL,NULL
CA-2017-132479,NULL,NULL
CA-2017-132549,NULL,NULL
CA-2017-132661,NULL,NULL
CA-2017-132731,NULL,NULL
CA-2017-132829,NULL,NULL
CA-2017-132899,NULL,NULL
CA-2017-132990,NULL,NULL
CA-2017-132997,NULL,NULL
CA-2017-133144,NULL,NULL
CA-2017-133319,NULL,NULL
CA-2017-133340,NULL,NULL
CA-2017-133550,NULL,NULL
CA-2017-133613,NULL,NULL
CA-2017-133669,NULL,NULL
CA-2017-133697,NULL,NULL
CA-2017-133711,NULL,NULL
CA-2017-133725,NULL,NULL
CA-2017-133795,NULL,NULL
CA-2017-133802,NULL,NULL
CA-2017-133816,NULL,NULL
CA-2017-133935,NULL,NULL
CA-2017-134138,NULL,NULL
